iiif_url,localIdentifier
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1085,30eadadbb7de5dba3c3476422723628b6a8c9000
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1086_b,9bdb9f7bb91b8d8d3101a2dd5ce86b1afedfe54d
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1087,5605a3dcd3bb0397b41c843a467101ade2bab9b4
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1088,df4304a06cd6eee004740309e2a383660c4dc2e2
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1089,3d99a5d8ae9d17dcde7b948a52f09303482fa7af
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1090,8e42df1cf989d508ff595ac27b5bbff1eaeb4e50
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1091,2a7eec53e0fd0a5301d2ca06c1387b9692d3b594
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1092_b,132a028c662c3d8579c6d56bef40dcef888c7f9b
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1093,f21df8eaa6951578cc913a066e8817d9aef8e918
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1094,7abcd06733ffd470bcabf9cf594ae1240d89d5d5
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1095,3e0cd250837b0290cf14e46c81fae7a8dc17c392
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1096,79e41af9fa52aa8e2bc0dfe88bec98f73569226a
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1097_b,44b9f186e26a82750c953de4e686fcbff1e5b628
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1098_b,63ad26de7fa1ccf844c6f2cce7334b3dac3d5339
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1099,7ee6b55d06d27edd165e6b055104d533c1abdbc6
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1100,7b6f75cd7a2fe70dd76533d334a46be2c19260bd
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1101,4121b54e8f472b4b3adba6399391c3e11f14b893
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1102,93a7012c44f9da6f94c790cbc378f14df286a97b
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1103_b,26ab717608f6a0cf14b7d46c6f84fa7ada95326d
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1104,37f1ce83d0ea5d8952a62bf8bb73ce77433997bb
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1105,be1beea1f31cd3c15ec5999b4e40c81f482b11c0
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1106,78b9036ef9a7f3ed63304a7c39326b73fe9a1c8e
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1107,ce454d62e67f5f4f8cffbadca43fa8fc3c17adbf
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1108,366f899d83386ec07ba5b5a2bd05da179b2e4526
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1109_b,53d1e049e777f14fa5a3dfd01a83127efe194d05
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1110_b,f4f82c918e44a3a055ec789643220cd26dbe09e0
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1111,6fdfd7618e54ed0421de5b310dbda0313c0e74a2
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1112_b,c9c83aaf1d551fe9f7e13c10fc662c93a3bf90ef
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1113,780e6d53ff50e53992d4d69affd3fdf80b744d2f
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1114,083f7e48de98d314822768761efb64fb30f4eeea
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1115,8cd6e809ff08411a2f58bee6e968c2219b38b876
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1116,6f8199262d7ba13f635843ed6151c213db3ebf91
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1117,f11d3545297de84fbbd72b60bba29484192e0abc
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1118,4d6a14bc0474a229f491f4425455c19de3baf09a
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1119,6820561bbeb69de73563f37f37c4147e57fecabe
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1120,5e0192ced4c210e4870c004a451722c1fbbf4e3b
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1121,4cf89d594c922b3b0aae02970d882462eb8bf610
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1122,45d13fe5e3993389b81d8769a5ae3ef882fd74c9
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1123,8bbf4ed5080e53aab3ad659cbed3e5ee30b7b0fb
